_id,PK,CCR,AGE,GENDER,RACE,ARRESTTIME,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
3989,1979640,16236327,11,F,B,2016-12-21T11:35:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2701(a)(3) Simple Assault - Attempts by Physical Menace ,"1400 Block CHARTIERS AV PITTSBURGH, PA 15204",Crafton Heights,6,2814,2,5,-80.04473742,40.44955726
3990,1979641,16237802,11,F,B,2016-12-22T19:52:00,"1600 Block Crucible ST Pittsburgh, PA 15220",3925 Receiving Stolen Property. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"2900 Block Sheraden BL Pittsburgh, PA 15204",Sheraden,6,2018,2,5,-80.05405784,40.4533676
4571,1980335,17006881,11,F,B,2017-01-24T11:30:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2701 Simple Assault.,"2000 Block BEDDFORD AV PITTSBURGH, PA 15219",Bedford Dwellings,2,509,6,3,-79.98238262,40.44644994
1132,1975897,16168333,27,F,W,2016-09-06T23:50:00,"100 Block Charles ST Pittsburgh, PA 15210",2701 Simple Assault. / 4304(a)(1) Endangering Welfare of Children.,Charles ST,Knoxville,3,3001,,,0,0
5986,1982070,17007707,11,F,B,2017-02-16T11:30:00,"600 Block 1ST AV PITTSBURGH, PA 15219",912 Possession of Weapon on School Property. / 5503 Disorderly Conduct.,"2300 Block BEECHWOOD BL PITTSBURGH, PA 15217",Point Breeze,4,1406,5,3,-79.91419414,40.43349194
6032,1982121,17022754,11,F,B,2017-02-21T12:20:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2702 Aggravated Assault. / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,"50 Block MONTGOMERY PL PITTSBURGH, PA 15212",Allegheny Center,1,2204,1,1,-80.00496104,40.45480329
5349,1981293,17024538,11,F,B,2017-02-09T11:45:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2702 Aggravated Assault. / 5503 Disorderly Conduct.,"1600 Block MANHATTAN ST PITTSBURGH, PA 15233",Manchester,1,2107,6,1,-80.02686436,40.45590551
1151,1975924,16173427,39,F,W,2016-09-13T19:10:00,"Felicia WY & Neuman WY Pittsburgh, PA 15221",13(a)(32) Paraphernalia - Use or Possession,"Felicia WY & Neuman WY Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.88771142,40.45493837
4401,1980139,17004112,31,F,W,2017-01-07T19:30:00,"2600 Block Salisbury ST Pittsburgh, PA 15210",2701 Simple Assault.,"2600 Block Salisbury ST Pittsburgh, PA 15210",South Side Slopes,3,1608,3,4,-79.97104147,40.4183524
6819,1983091,17043827,11,F,B,2017-03-14T09:00:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2701 Simple Assault. / 5503 Disorderly Conduct.,"Broadhead Fording RD & W Prospect AV Pittsburgh, PA 15205",Fairywood,6,2808,2,5,-80.08248405,40.44827761
3648,1979212,16231144,28,F,O,2016-12-12T00:21:00,"500 Block Market ST Pittsburgh, PA 15222",5505 Public Drunkenness / 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,"500 Block Market ST Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00203404,40.44137448
6855,1983132,17050538,11,F,B,2017-03-21T10:15:00,"600 Block 1ST AV PITTSBURGH, PA 15219","912 Possession of Weapon on School Property. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF","800 Block RECTENWALD ST PITTSBURGH, PA 15210",Mount Oliver,3,1607,3,4,-79.97940289,40.40856969
1169,1975942,16172098,22,F,W,2016-09-11T20:00:00,"300 Block W North AV Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"300 Block W North AV Pittsburgh, PA 15212",Central Northside,1,2206,1,1,-80.00964027,40.45494869
5528,1981501,17026632,33,F,W,2017-02-12T15:55:00,"2200 Block Whited ST Pittsburgh, PA 15210",2701 Simple Assault.,"2200 Block Whited ST Pittsburgh, PA 15210",Brookline,6,3206,4,4,-80.00630835,40.39662185
6061,1982161,17036558,23,F,W,2017-02-27T18:57:00,"3400 Block Blvd Of The Allies Pittsburgh, PA 15213",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"3400 Block Blvd Of The Allies Pittsburgh, PA 15213",Central Oakland,4,405,3,3,-79.95815394,40.43584868
5529,1981502,17023145,52,F,W,2017-02-06T23:16:00,"Owendale AV & Bremen AV Pittsburgh, PA 15227",9501 Bench Warrant,"Owendale AV & Bremen AV Pittsburgh, PA 15227",Carrick,3,2904,,,-79.97738891,40.38132147
1525,1976397,16183510,12,F,B,2016-10-04T12:26:00,"600 Block 1ST AV PITTSBURGH, PA 15209",2705 Recklessy Endangering Another Person. / 5503 Disorderly Conduct.,"3500 Block FLEMING AV PITTSBURGH, PA 15212",Brighton Heights,1,2703,1,1,-80.03847454,40.47858752
1180,1975963,16174645,26,F,W,2016-09-15T11:43:00,"200 Block 5th AV Pittsburgh, PA 15222",903 Criminal Conspiracy. / 4101 Forgery. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"200 Block 5th AV Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-80.00207379,40.44122843
5534,1981519,17025019,31,F,W,2017-02-10T01:50:00,"200 Block Atwood ST Pittsburgh, PA 15213",5503 Disorderly Conduct. / 5505 Public Drunkenness / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,"200 Block Atwood ST Pittsburgh, PA 15213",Central Oakland,4,405,3,3,-79.95688887,40.44042041
1186,1975969,16174485,42,F,W,2016-09-15T10:00:00,"300 Block Four Mile Run RD Pittsburgh, PA 15207",9501 Bench Warrant,"300 Block Four Mile Run RD Pittsburgh, PA 15207",Greenfield,4,1516,5,3,-79.94902055,40.42765144
4452,1980202,16216783,33,F,W,2017-01-24T10:20:00,"900 Block 2nd AV Pittsburgh, PA 15219",5902(a)(1) Prostitution  / 13(a)(32) Paraphernalia - Use or Possession / 5902(a)(2) Prostitution - Loitering for purpose of,"Arlington AV & Climax ST Pittsburgh, PA 15210",Allentown,3,1803,3,4,-79.99050162,40.42004578
5536,1981521,17025037,33,F,W,2017-02-10T02:40:00,"500 Block Selkirk WY Pittsburgh, PA 15208",1311 Registration Card to be Signed and Exhibited on Demand. / 1786 Required Financial Responsibility. / 3112 Traffic-Control Signals. / 3361  Driving Vehicle at Safe Speed. / 4302 Periods for Requiring Lighted Lamps. / 3734 Driving without Lights to Avoid Identification or Arrest / 3736 Reckless Driving / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16% / 9093 Indirect Criminal Contempt,"500 Block Selkirk WY Pittsburgh, PA 15208",Point Breeze,4,1406,9,3,-79.90577899,40.4451399
2996,1978347,16217095,12,F,B,2016-11-18T08:00:00,"600 Block 1ST AV PITTSBURGH, PA ",2702 Aggravated Assault.,"800 Block RECTENWALD ST PITTSBURGH, PA ",Mount Oliver,3,1607,3,4,-79.97940289,40.40856969
3730,1979301,16232660,12,F,B,2016-12-20T14:58:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2702 Aggravated Assault. / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,"50 Block MONTGOMERY PL PITTSBURGH, PA 15212",Allegheny Center,1,2204,1,1,-80.00496104,40.45480329
4942,1980782,17015235,12,F,B,2017-01-27T10:35:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2702 Aggravated Assault. / 5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST,"200 Block 40TH ST PITTSBURGH, PA 15201",Lower Lawrenceville,2,603,7,2,-79.96232968,40.4686585
1610,1976495,16182316,26,F,W,2016-09-26T18:15:00,"Stanton AV & N Beatty ST Pittsburgh, PA 15206",3802(a)(1) DUI - General Impairment,"Stanton AV & N Beatty ST Pittsburgh, PA 15206",Highland Park,5,1102,9,2,-79.92201993,40.47002404
1201,1975984,16111711,34,F,W,2016-09-29T20:25:00,Zone 2,5902(a)(1) Prostitution ,Zone 2,,2,,,,,
3676,1979240,16231012,21,F,W,2016-12-11T17:47:00,"4200 Block Sherrod ST Pittsburgh, PA 15201",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"4200 Block Sherrod ST Pittsburgh, PA 15201",Central Lawrenceville,2,902,7,2,-79.95649398,40.4675352
4493,1980244,17009311,25,F,W,2017-01-16T01:15:00,"1500 Block E Carson ST Pittsburgh, PA 15203",2702 Aggravated Assault. / 5505 Public Drunkenness,"1500 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98330671,40.42868483
2075,1977098,16192283,31,F,W,2016-10-11T12:16:00,"1900 Block E Carson ST Pittsburgh, PA 15203",3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,"1900 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.97896499,40.42846581
1213,1975996,16162846,22,F,W,2016-09-29T13:30:00,"800 Block E Warrington AV Pittsburgh, PA 15210",1543 Driving While Operating Privilege is Suspended or Revoked. / 1786 Required Financial Responsibility. / 3112 Traffic-Control Signals. / 3736 Reckless Driving / 3742.1 Accident Involv. Death/Inj. While not Licensed,"E Carson ST & Station Square DR Pittsburgh, PA 15219",South Shore,3,1921,3,5,-80.0016357,40.43100509
5211,1981119,17018848,12,F,B,2017-02-01T15:17:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2701 Simple Assault. / 2706 Terroristic Threats. / 5503 Disorderly Conduct.,"800 Block RECTENWALD ST PITTSBURGH, PA 15210",Mount Oliver,3,1607,3,4,-79.97940289,40.40856969
6031,1982120,17022754,12,F,B,2017-02-21T12:20:00,Zone 2,2702 Aggravated Assault. / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,Zone 1,,1,,,,,
6809,1983081,17033703,12,F,B,2017-03-13T14:15:00,"600 Block 1ST AV PITTSBURGH, PA 15219",13(a)(31) Marijuana: Possession Small Amount,"3500 Block FLEMING AV PITTSBURGH, PA 15212",Brighton Heights,1,2703,1,1,-80.03847454,40.47858752
6512,1982724,17045218,36,F,W,2017-03-12T19:44:00,"1600 Block Spring Garden AV Pittsburgh, PA 15212",2701 Simple Assault. / 2702 Aggravated Assault. / 5104 Resisting Arrest or Other Law Enforcement.,"1600 Block Spring Garden AV Pittsburgh, PA 15212",Spring Garden,1,2412,1,1,-79.98535298,40.46615702
557,1974659,16147160,13,F,B,2016-08-07T22:29:00,"Nolan CT & Mohler ST Pittsburgh, PA 15221",2702 Aggravated Assault.,"Nolan CT & Mohler ST Pittsburgh, PA 15221",Homewood North,5,1301,9,2,-79.88696529,40.45941134
108,1974489,16143325,23,F,W,2016-08-02T12:17:00,"6800 Block Frankstown AV Pittsburgh, PA 15208",3503 Criminal Trespass,"6800 Block Frankstown AV Pittsburgh, PA 15208",Homewood West,5,1207,9,2,-79.90598029,40.45810133
3358,1978810,16224318,35,F,W,2016-11-30T20:30:00,"4300 Block Bristol ST Pittsburgh, PA 15207",9501 Bench Warrant,"4300 Block Bristol ST Pittsburgh, PA 15207",Hazelwood,4,1501,5,3,-79.94554913,40.42030353
5554,1981544,17023412,50,F,W,2017-02-07T13:03:00,"Beltzhoover AV & Rentz WY Pittsburgh, PA 15210",1543 Driving While Operating Privilege is Suspended or Revoked. / 3323 Stop Signs and Yield Signs. / 13(a)(16) Possession of Controlled Substance,"Beltzhoover AV & Rentz WY Pittsburgh, PA 15210",Beltzhoover,3,1809,3,4,-79.99721548,40.4167521
1228,1976011,16171612,28,F,W,2016-09-14T05:00:00,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault. / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,"1300 Block Truax WY Pittsburgh, PA 15212",Troy Hill,1,2406,1,1,-79.98800684,40.45882818
1233,1976017,16175492,26,F,W,2016-09-16T17:25:00,"700 Block East ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"700 Block East ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99780811,40.45404582
1234,1976018,16175498,52,F,W,2016-09-22T20:10:00,"600 Block FIRST AV Pittsburgh, PA 15219",2702 Aggravated Assault.,"200 Block Knox AV Pittsburgh, PA 15210",Knoxville,3,3001,3,4,-79.99029946,40.41136888
3102,1978482,16216380,13,F,B,2016-11-21T12:38:00,Zone 2,2701 Simple Assault. / 2705 Recklessy Endangering Another Person. / 5503 Disorderly Conduct.,Zone 4,,4,,,,,
3686,1979257,16232372,31,F,W,2016-12-14T02:07:00,"700 Block Cedar AV Pittsburgh, PA 15212",2702 Aggravated Assault.,"700 Block Cedar AV Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-80.00151678,40.45298858
5562,1981561,17026385,36,F,W,2017-02-12T04:45:00,"1500 Block Beechview AV Pittsburgh, PA 15216",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"1500 Block Beechview AV Pittsburgh, PA 15216",Beechview,6,1916,4,5,-80.02513537,40.41286805
3196,1978606,16223359,13,F,B,2016-11-29T09:00:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2702 Aggravated Assault. / 5501 Riot. / 5502 Failure of Disorderly Persons to Disperse  / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,"50 Block MONTGOMERY PL PITTSBURGH, PA 15212",Allegheny Center,1,2204,1,1,-80.00496104,40.45480329
3197,1978607,16223359,13,F,B,2016-11-29T09:00:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2702 Aggravated Assault. / 5501 Riot. / 5502 Failure of Disorderly Persons to Disperse  / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,"50 Block MONTGOMERY PL PITTSBURGH, PA 15212",Allegheny Center,1,2204,1,1,-80.00496104,40.45480329
1240,1976024,16175600,26,F,W,2016-09-16T20:35:00,"California AV & Termon AV Pittsburgh, PA 15212",3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%,"California AV & Termon AV Pittsburgh, PA 15212",Brighton Heights,1,2701,1,1,-80.04176424,40.48190312
3194,1978604,16223359,13,F,B,2016-11-29T09:00:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2702 Aggravated Assault. / 5501 Riot. / 5502 Failure of Disorderly Persons to Disperse  / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,"50 Block MONTGOMERY PL PITTSBURGH, PA 15212",Allegheny Center,1,2204,1,1,-80.00496104,40.45480329
3455,1978960,16231950,13,F,B,2016-12-13T11:50:00,"500 Block Marshall AV Pittsburgh, PA 15214",2702 Aggravated Assault.,"500 Block Marshall AV Pittsburgh, PA 15214",Perry South,1,2615,6,1,-80.01677284,40.47101228
4361,1980099,17002695,13,F,B,2017-01-09T09:10:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2702 Aggravated Assault. / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,"1100 Block N MURTLAND ST PITTSBURGH, PA 15208",Homewood West,5,1207,9,2,-79.90014173,40.46041084
5332,1981276,17025189,13,F,B,2017-02-10T10:55:00,"500 Block Marshall AV Pittsburgh, PA 15214",2702 Aggravated Assault.,"500 Block Marshall AV Pittsburgh, PA 15214",Perry South,1,2615,6,1,-80.01677284,40.47101228
158,1974889,16154151,30,F,W,2016-08-17T18:30:00,"Armstrong TUN & Forbes AV Pittsburgh, PA 15219","5507 Obstructing Highways and Passages. / 602.04(b)(1)(a) Panhandling-Hindrance to traffic: Intentionally block, obstruct, or interfere with Orderly flow of vehicles or pedestrians","Armstrong TUN & Forbes AV Pittsburgh, PA 15219",Bluff,2,103,,,0,0
5958,1982042,17034346,13,F,B,2017-03-01T14:00:00,"600 Block 1st AV Pittsburgh, PA 15219",3921 Theft by Unlawful Taking or Disposition. / 6110.1 Possesion of Firearm by Minor,"10 Block Bonvue ST Pittsburgh, PA 15214",Perry North,1,2602,1,1,-80.01800387,40.49025403
6290,1982460,17042174,13,F,B,2017-03-08T10:05:00,"500 Block Marshall AV Pittsburgh, PA 15214",2702 Aggravated Assault.,"500 Block Marshall AV Pittsburgh, PA 15214",Perry South,1,2615,6,1,-80.01677284,40.47101228
3397,1978898,16225049,54,F,W,2016-12-02T00:05:00,"200 Block W Warrington AV Pittsburgh, PA 15226",3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3802(a)(1) DUI - General Impairment,"200 Block W Warrington AV Pittsburgh, PA 15226",Mount Washington,3,1915,3,4,-80.00470152,40.42074774
5569,1981569,17027308,25,F,W,2017-02-13T18:49:00,"Hazlip WY & Hemlock ST Pittsburgh, PA 15212",9501 Bench Warrant,"Hazlip WY & Hemlock ST Pittsburgh, PA 15212",Central North Side,1,2206,1,1,-80.00674074,40.45737246
5571,1981571,17027364,51,F,W,2017-02-13T20:01:00,"300 Block Aidyl AV Pittsburgh, PA 15226",13(a)(32) Paraphernalia - Use or Possession,"300 Block Aidyl AV Pittsburgh, PA 15226",Brookline,6,1919,4,4,-80.02755636,40.39531671
1518,1976390,16172339,14,F,B,2016-10-03T13:22:00,"600 Block 1ST AV PITTSBURGH, PA 15219",912 Possession of Weapon on School Property.,"3800 Block PERRYSVILLE AV PITTSBURGH, PA 15214",Perry North,1,2602,1,1,-80.01602089,40.48755132
1519,1976391,16172497,14,F,B,2016-10-03T13:40:00,"600 Block 1ST AV PITTSBURGH, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","3800 Block PERRYSVILLE AV PITTSBURGH, PA 15214",Perry North,1,2602,1,1,-80.01602089,40.48755132
2293,1977401,16029047,20,F,A,2016-10-24T14:15:00,"900 Block 2nd AV Pittsburgh, PA 15219",3925 Receiving Stolen Property.,"6100 Block ST MARIE ST Pittsburgh, PA 15206",Highland Park,5,1106,9,2,-79.91914864,40.46815616
201,1974824,16153268,43,F,W,2016-08-16T15:27:00,"800 Block Freeport RD Pittsburgh, PA 15215",3929 Retail Theft.,"800 Block Freeport RD Pittsburgh, PA 15215",Lincoln-Lemington-Belmar,5,1201,9,2,-79.89761421,40.48782354
1686,1976599,16187474,14,F,B,2016-10-12T08:38:00,Zone 2,2702 Aggravated Assault. / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Zone 5,,5,,,,,
2068,1977089,16200646,14,F,B,2016-10-24T13:00:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2702 Aggravated Assault. / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,"800 Block RECTENWALD ST PITTSBURGH, PA 15210",Mount Oliver,3,1607,3,4,-79.97940289,40.40856969
2595,1977831,16206444,14,F,B,2016-11-01T21:14:00,"100 Block Watson BL Pittsburgh, PA 15214",2701 Simple Assault. / 2705 Recklessy Endangering Another Person.,"100 Block Watson BL Pittsburgh, PA 15214",Perry North,1,2607,1,1,-80.0100996,40.4803515
3424,1978929,16225996,30,F,W,2016-12-03T13:00:00,"900 Block Berdella ST Pittsburgh, PA 15220",13(a)(32) Paraphernalia - Use or Possession,"900 Block Berdella ST Pittsburgh, PA 15220",Crafton Heights,6,2814,2,5,-80.04393771,40.44383091
2593,1977829,16211315,14,F,B,2016-11-09T11:40:00,"300 Block 6th AV Pittsburgh, PA 15222","903 Criminal Conspiracy. / 3929 Retail Theft. / 3929(a)(2) Retail Theft; alters, transfers, or removes label, price tag","300 Block 6th AV Pittsburgh, PA 15222",Central Business District,2,201,6,6,-79.99945175,40.44165074
233,1975139,16160913,51,F,W,2016-08-27T02:04:00,"Middle ST & Suismon ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Middle ST & Suismon ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.999646,40.45536416
3428,1978933,16200824,37,F,W,2016-12-12T13:40:00,"900 Block Second AV Pittsburgh, PA 15219",3929 Retail Theft. / 1501 Drivers Required to be Licensed. / 1543 Driving While Operating Privilege is Suspended or Revoked.,"900 Block Freeport RD Pittsburgh, PA 15238",Outside City,OSC,5599,9,2,-79.89431722,40.48808181
3431,1978936,16225451,59,F,W,2016-12-09T20:00:00,"900 Block 2nd AV Pittsburgh, PA 15219",2706 Terroristic Threats.,"400 Block E North AV Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-80.01079649,40.45493173
3134,1978535,16215507,37,F,W,2016-11-15T20:00:00,"100 Block Lytton AV Pittsburgh, PA 15213",907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution ,"100 Block Lytton AV Pittsburgh, PA 15213",North Oakland,4,403,8,3,-79.9546298,40.44609265
3195,1978605,16223359,14,F,B,2016-11-29T09:00:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2702 Aggravated Assault. / 5501 Riot. / 5502 Failure of Disorderly Persons to Disperse  / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,"50 Block MONTGOMERY PL PITTSBURGH, PA 15212",Allegheny Center,1,2204,1,1,-80.00496104,40.45480329
6739,1983006,17052104,24,F,W,2017-03-23T14:20:00,"4000 Block California AV Pittsburgh, PA 15212",903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"4000 Block California AV Pittsburgh, PA 15212",Brighton Heights,1,2701,1,1,-80.04344724,40.48630721
3201,1978611,16223905,14,F,B,2016-12-01T09:52:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2701 Simple Assault. / 5503 Disorderly Conduct.,"SHERADEN BL & SHERWOOD AV PITTSBURGH, PA 15204",Sheraden,6,2018,2,5,-80.05416939,40.45513583
259,1974985,16155357,31,F,W,2016-08-19T12:30:00,"East Ohio ST & Cedar AV Pittsburgh, PA 15212",13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant,"East Ohio ST & Cedar AV Pittsburgh, PA 15212",Allegheny Center,1,2204,1,1,-80.00169385,40.45331224
5290,1981220,17016148,47,F,W,2017-02-16T20:11:00,"2200 Block Wenzell AV Pittsburgh, PA 15216",9015 Failure To Appear/Arrest on Attachment Order,"2000 Block Fairland ST Pittsburgh, PA 15210",Overbrook,3,3204,4,4,-79.99540752,40.39318862
1297,1976086,16175722,26,F,W,2016-09-16T23:52:00,"Stanwix ST & 3rd AV Pittsburgh, PA 15222",3111 Obedience to Traffic-Control Devices. / 3802(a)(1) DUI - General Impairment,"Stanwix ST & 3rd AV Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00471981,40.44004072
3448,1978953,16228456,14,F,B,2016-12-13T11:54:00,"600 Block 1ST AV PITTSBURGH, PA 15219","2702 Aggravated Assault. / 5104 Resisting Arrest or Other Law Enforcement. / 3304(a)(1) CRIMINAL MISCHIEF-Prop Damage By Fire, Explosives, or Other Dangerous Means / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF","2300 Block BRIGHTON RD PITTSBURGH, PA 15212",Marshall-Shadeland,1,2704,6,1,-80.02383854,40.46472734
4003,1979654,16231302,14,F,B,2016-12-29T11:40:00,"600 Block 1ST AV PITTSBURGH, PA 15219","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF","1100 Block N MURTLAND ST PITTSBURGH, PA 15208",Homewood West,5,1207,9,2,-79.90014173,40.46041084
6030,1982119,17022666,14,F,B,2017-02-06T15:00:00,"600 Block 1ST AV PITTSBURGH, PA 15219",13(a)(31) Marijuana: Possession Small Amount,"1100 Block N MURTLAND ST PITTSBURGH, PA 15208",Homewood West,5,1207,9,2,-79.90014173,40.46041084
3153,1978563,16217458,22,F,W,2016-11-18T21:22:00,"400 Block N Shore DR Pittsburgh, PA 15212",5503 Disorderly Conduct. / 5505 Public Drunkenness / 3503(b)(1)(i) Actual Communication,"400 Block N Shore DR Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.01233658,40.44626305
